id_hospital,nome_hospital,estado,cidade,tipo_unidade,qtd_leitos,ocupacao_perc,pacientes_em_espera,qtd_medicos,qtd_enfermeiros,qtd_atendimentos_mes,tempo_medio_espera_min,gastos_mensais_R$,repasses_sus_R$,taxa_mortalidade_%,tipo_gestao,indice_satisfacao,data
a5fca7fd,Hospital Bem Estar 515,AP,Palmas,Posto de Saúde,306,44.1,100,9,75,4343,40.56,528106.11,309670.05,11.54,Estadual,2.4,08/09/2024
993f124e,Hospital Esperança 863,AP,Rio de Janeiro,Unidade Mista,319,84.3,27,46,54,1387,132.22,150026.93,698265.48,4.0,Estadual,3.6,28/12/2024
adf8a75f,Hospital Bem Estar 755,AP,Belo Horizonte,Hospital Especializado,346,37.9,60,97,11,2050,20.09,989826.19,867686.3,7.33,Estadual,1.3,24/02/2025
7f6a6b2f,Hospital Saúde 370,AP,Fortaleza,Hospital Geral,150,79.5,9,15,53,6955,92.18,941120.73,133357.26,7.61,Municipal,1.6,02/08/2024
b980511f,Hospital Saúde 326,AP,Goiânia,UPA,294,92.1,121,18,71,1749,123.21,671081.57,817212.22,6.96,Municipal,2.9,15/08/2024
c31d8db0,Hospital Saúde 57,AP,Curitiba,Posto de Saúde,348,56.1,130,87,25,9427,107.82,782375.97,410743.89,9.64,Municipal,3.4,25/05/2024
3f76c6f8,Hospital Esperança 22,AP,Aracaju,Unidade Mista,111,64.5,129,40,134,5441,22.0,368733.13,876661.1,10.21,Municipal,3.1,27/01/2025
b603dcf5,Hospital Vida 864,AP,Florianópolis,Hospital Especializado,82,38.6,41,45,36,1485,92.17,302621.06,871822.21,2.61,Municipal,2.7,12/04/2025
92918b2b,Hospital Esperança 645,AP,Fortaleza,Hospital Geral,397,43.7,7,42,17,8033,32.98,781217.2,738454.52,5.41,Federal,3.8,16/01/2025
7ae37fc6,Hospital Vida 533,AP,Boa Vista,UPA,420,28.3,75,5,26,1768,14.86,982636.19,524131.38,1.84,Federal,3.9,29/08/2024
a813b3db,Hospital Vida 689,AP,Curitiba,Posto de Saúde,46,53.4,111,37,125,8379,123.71,581366.63,60124.06,5.3,Federal,1.4,07/02/2025
7f3b1690,Hospital Vida 839,AP,Belo Horizonte,Unidade Mista,98,24.5,65,27,83,2542,146.21,658618.44,784794.59,6.9,Federal,1.2,05/03/2025
f71ee788,Hospital Esperança 106,AP,Palmas,Hospital Especializado,209,81.8,8,79,145,1149,54.51,214868.96,370057.63,2.5,Federal,2.3,03/07/2024
9dd460db,Hospital Bem Estar 950,AP,Rio Branco,Hospital Geral,486,65.0,86,81,74,8355,167.93,700387.97,843244.78,13.93,Estadual,2.5,26/09/2024
ae5d801d,Hospital Vida 608,AP,São Luís,UPA,167,25.7,108,26,120,4138,52.86,114330.38,571539.82,12.05,Estadual,1.3,11/03/2025
805c2a36,Hospital Saúde 247,AP,Belo Horizonte,Posto de Saúde,320,40.9,60,59,22,1511,79.45,778700.44,198095.34,14.07,Estadual,2.3,06/10/2024
73555fbd,Hospital Saúde 83,AP,Teresina,Unidade Mista,329,28.3,140,61,100,7499,58.79,878656.49,875120.64,11.34,Estadual,4.3,18/08/2024
8abd7833,Hospital Saúde 71,AP,Belo Horizonte,Hospital Especializado,268,89.7,103,13,71,3145,91.49,784750.5,495147.4,9.83,Estadual,2.8,06/12/2024
d8ef9417,Hospital Esperança 12,AP,Florianópolis,Hospital Geral,494,56.7,64,98,106,1379,81.56,673210.98,240056.21,7.74,Municipal,3.3,17/01/2025
6e127949,Hospital Saúde 226,AP,Florianópolis,UPA,166,44.4,64,84,78,6076,159.82,619284.08,148141.21,9.5,Municipal,4.4,07/10/2024
b6764fcd,Hospital Bem Estar 931,AP,Vitória,Posto de Saúde,401,90.3,64,31,23,8702,166.28,699967.96,789201.93,6.49,Municipal,3.3,20/05/2024
8e0b489e,Hospital Esperança 204,AP,Macapá,Unidade Mista,31,44.8,37,8,12,2603,151.78,480414.96,784099.02,11.73,Municipal,2.7,10/09/2024
c43c6fbe,Hospital Vida 736,AP,Palmas,Hospital Especializado,287,71.9,134,98,111,5977,168.68,841185.77,840289.72,10.61,Municipal,2.9,19/07/2024
a2219dcc,Hospital Esperança 830,AP,Curitiba,Hospital Geral,94,93.0,125,70,30,2996,78.38,675216.35,821264.2,2.34,Federal,4.2,29/11/2024
2cb043b6,Hospital Vida 992,AP,Boa Vista,UPA,380,84.1,132,59,148,9095,59.6,850785.44,83864.51,6.0,Federal,3.3,22/08/2024
f044e345,Hospital Esperança 310,AP,Aracaju,Posto de Saúde,199,96.5,41,89,140,7284,37.28,799744.35,311826.14,12.16,Federal,1.8,11/04/2025
02b52edc,Hospital Esperança 372,AP,Natal,Unidade Mista,65,95.6,73,72,98,8099,24.04,201569.87,540367.12,5.88,Federal,2.9,11/01/2025
7fdfd9ff,Hospital Saúde 778,AP,Teresina,Hospital Especializado,328,33.8,76,44,26,9833,120.28,923352.77,802216.75,3.9,Federal,3.1,01/10/2024
9f16998c,Hospital Vida 243,AP,Rio Branco,Hospital Geral,203,29.8,110,60,77,6213,144.12,287416.93,722377.31,12.77,Estadual,2.5,29/06/2024
be33cd05,Hospital Saúde 95,AP,Rio Branco,UPA,45,52.8,33,31,112,5281,20.59,503519.25,171409.61,12.52,Estadual,3.5,05/07/2024
cf1323ba,Hospital Vida 67,AP,Manaus,Posto de Saúde,48,56.0,144,54,122,9774,176.01,518902.12,163081.42,11.73,Estadual,2.6,01/07/2024
8e4ccb5b,Hospital Esperança 265,AP,Porto Alegre,Unidade Mista,369,20.6,25,64,45,2397,15.76,304642.47,811009.21,0.49,Estadual,1.2,04/05/2024
513100c0,Hospital Esperança 606,AP,Maceió,Hospital Especializado,474,45.8,68,97,17,8943,90.12,880272.82,636470.15,4.84,Estadual,1.6,16/03/2025
d243150d,Hospital Saúde 652,AP,Curitiba,Hospital Geral,317,38.0,139,82,11,2888,163.6,82709.4,316740.7,7.21,Municipal,4.0,31/10/2024
cc86cb81,Hospital Saúde 537,AP,Brasília,UPA,298,85.1,93,74,23,1139,124.32,695780.04,344008.84,1.55,Municipal,1.7,07/09/2024
c93006f8,Hospital Saúde 568,AP,Goiânia,Posto de Saúde,356,61.4,131,41,114,4712,27.57,847187.51,64314.12,8.41,Municipal,1.5,16/12/2024
41038885,Hospital Bem Estar 605,AP,Belo Horizonte,Unidade Mista,480,69.8,15,85,119,3605,144.88,687829.3,111697.4,2.87,Municipal,1.0,01/05/2024
12cb8b77,Hospital Saúde 861,AP,São Luís,Hospital Especializado,166,88.8,138,59,64,1353,126.8,921644.02,456428.45,0.78,Municipal,1.4,29/11/2024
8fa131c0,Hospital Saúde 155,AP,Campo Grande,Hospital Geral,329,52.4,23,74,90,6028,124.71,376181.63,263509.13,8.48,Federal,1.2,02/12/2024
f7dcfd71,Hospital Saúde 174,AP,Florianópolis,UPA,492,53.7,4,21,12,7175,31.86,461172.03,758546.77,4.84,Federal,2.1,14/04/2024
9ce4a671,Hospital Esperança 496,AP,Palmas,Posto de Saúde,395,63.9,85,86,7,9737,58.8,352304.42,702558.41,9.44,Federal,1.2,17/06/2024
d64bdeb8,Hospital Saúde 935,AP,Florianópolis,Unidade Mista,260,67.6,113,5,49,9078,112.22,737247.05,417237.18,11.27,Federal,1.9,30/06/2024
948fd9ff,Hospital Saúde 305,AP,Maceió,Hospital Especializado,376,80.7,17,85,116,8392,83.01,72032.75,127131.05,3.57,Federal,5.0,10/02/2025
650fc9ad,Hospital Esperança 111,AP,Palmas,Hospital Geral,368,98.8,111,5,72,5755,15.68,934520.25,828722.65,10.38,Estadual,4.2,29/09/2024
5f14279b,Hospital Vida 270,AP,Belo Horizonte,UPA,287,25.2,39,39,78,4084,46.86,832924.41,379541.51,12.25,Estadual,3.1,04/01/2025
8db0b3c1,Hospital Bem Estar 278,AP,Curitiba,Posto de Saúde,407,80.5,107,30,69,6679,102.3,675846.29,813996.08,14.47,Estadual,2.6,01/03/2025
ec18033c,Hospital Bem Estar 994,AP,Fortaleza,Unidade Mista,429,96.0,64,84,15,3431,68.41,509882.39,260916.49,11.68,Estadual,1.8,01/10/2024
69c8804c,Hospital Bem Estar 397,AP,Teresina,Hospital Especializado,371,28.9,148,27,14,8289,81.23,989381.15,523473.31,1.68,Estadual,4.0,29/10/2024
fdbcda0a,Hospital Bem Estar 680,AP,Palmas,Hospital Geral,150,37.5,62,24,8,5653,157.67,60488.57,694274.38,6.36,Municipal,4.0,10/08/2024
a7a68107,Hospital Esperança 62,AP,São Luís,UPA,154,28.7,137,85,73,3029,80.71,214641.68,314416.07,4.66,Municipal,1.6,13/08/2024
42224852,Hospital Bem Estar 451,AP,Fortaleza,Posto de Saúde,345,25.6,131,28,14,2996,15.24,56991.69,96178.21,3.12,Municipal,3.7,21/11/2024
8819109a,Hospital Esperança 958,AP,São Luís,Unidade Mista,281,59.9,51,39,26,6084,111.01,562557.24,368129.51,14.72,Municipal,4.5,25/07/2024
481a9970,Hospital Bem Estar 241,AP,Florianópolis,Hospital Especializado,341,67.5,17,54,36,9180,107.65,377528.11,109662.69,11.17,Municipal,4.5,14/09/2024
60d8c210,Hospital Bem Estar 629,AP,Porto Velho,Hospital Geral,325,25.3,95,88,26,1281,82.15,335781.28,683776.15,5.01,Federal,4.9,09/04/2025
e4487000,Hospital Vida 999,AP,Teresina,UPA,129,86.8,55,29,14,5888,89.75,102258.14,391120.7,13.63,Federal,1.3,04/03/2025
125b64c0,Hospital Bem Estar 439,AP,Rio de Janeiro,Posto de Saúde,119,64.5,54,32,141,3739,106.51,480812.76,534524.55,11.88,Federal,3.8,21/10/2024
81c2dabe,Hospital Esperança 109,AP,Boa Vista,Unidade Mista,216,93.6,38,14,143,1939,55.91,651081.6,236751.51,2.26,Federal,1.0,28/02/2025
84fcd9f8,Hospital Vida 624,AP,Porto Velho,Hospital Especializado,139,52.4,44,16,33,8580,53.63,744921.17,632730.59,8.34,Federal,1.1,11/10/2024
d6db71d1,Hospital Vida 106,AP,Porto Velho,Hospital Geral,142,98.2,109,73,56,4742,83.57,647159.68,29504.27,7.06,Estadual,2.8,20/07/2024
2b2ad720,Hospital Bem Estar 325,AP,Salvador,UPA,479,62.0,94,19,6,1767,74.56,625269.31,346928.93,5.27,Estadual,3.4,28/10/2024
9caf472f,Hospital Vida 941,AP,Palmas,Posto de Saúde,84,65.6,119,40,82,3708,140.58,155183.02,655126.06,6.88,Estadual,1.3,13/09/2024
f7e82d2d,Hospital Bem Estar 860,AP,Porto Alegre,Unidade Mista,160,60.7,95,62,144,8264,111.29,419744.97,182091.6,7.77,Estadual,2.6,04/01/2025
7c1ff6e4,Hospital Bem Estar 173,AP,Brasília,Hospital Especializado,394,54.2,103,18,111,2710,157.9,813384.23,197317.41,11.16,Estadual,1.5,12/02/2025
c391a376,Hospital Vida 608,AP,Belo Horizonte,Hospital Geral,138,86.7,7,85,70,5537,97.29,999649.31,570512.83,3.67,Municipal,2.0,11/09/2024
a7c013b7,Hospital Saúde 112,AP,Cuiabá,UPA,200,61.9,100,37,78,6829,165.17,93970.96,252170.95,10.7,Municipal,3.8,16/01/2025
ecb2adb4,Hospital Vida 991,AP,Macapá,Posto de Saúde,319,48.4,2,15,138,913,52.96,321246.98,214235.64,8.88,Municipal,1.9,03/03/2025
be028942,Hospital Bem Estar 932,AP,Florianópolis,Unidade Mista,133,64.6,22,35,35,9167,125.38,925588.49,425281.62,13.43,Municipal,1.4,23/06/2024
67639078,Hospital Saúde 595,AP,Porto Velho,Hospital Especializado,201,25.2,115,28,132,1090,16.08,390254.68,503896.62,11.85,Municipal,1.9,25/02/2025
32caabf9,Hospital Esperança 27,AP,Maceió,Hospital Geral,464,80.2,85,98,25,8112,125.23,155183.89,309861.38,12.84,Federal,3.1,10/11/2024
21cb140f,Hospital Vida 949,AP,Belém,UPA,336,28.3,132,41,150,9901,21.52,403113.48,84539.38,9.98,Federal,3.6,05/12/2024
806a00cd,Hospital Saúde 438,AP,Cuiabá,Posto de Saúde,187,78.5,148,47,51,1168,142.5,564569.07,194838.04,13.39,Federal,2.0,17/12/2024
b06f9974,Hospital Saúde 739,AP,Vitória,Unidade Mista,149,79.6,93,91,140,5038,75.97,711786.57,429007.71,0.41,Federal,2.8,21/07/2024
b42db861,Hospital Bem Estar 298,AP,Boa Vista,Hospital Especializado,463,86.9,146,46,30,2488,115.99,975044.54,622550.32,6.52,Federal,3.7,07/01/2025
e51eb4d1,Hospital Vida 650,AP,Campo Grande,Hospital Geral,73,99.6,84,34,80,2281,22.79,578918.38,644453.97,8.63,Estadual,1.1,03/12/2024
3d698622,Hospital Vida 737,AP,Vitória,UPA,49,34.0,58,68,35,5031,147.26,371109.39,841351.24,6.57,Estadual,1.9,07/09/2024
8593e606,Hospital Vida 651,AP,São Luís,Posto de Saúde,150,82.1,44,85,34,7583,143.19,312307.3,349861.64,2.75,Estadual,4.2,21/08/2024
f3d78e3a,Hospital Esperança 981,AP,Boa Vista,Unidade Mista,133,80.4,27,62,20,8696,68.09,674831.94,692365.11,4.47,Estadual,4.3,03/04/2025
5a891e29,Hospital Esperança 237,AP,São Paulo,Hospital Especializado,280,60.6,47,56,68,6975,154.66,760790.55,832256.27,9.19,Estadual,4.3,11/08/2024
3a541160,Hospital Esperança 595,AP,Natal,Hospital Geral,39,81.5,47,17,56,1703,111.76,148700.93,210028.48,10.8,Municipal,2.4,26/06/2024
27c9ab83,Hospital Esperança 400,AP,Aracaju,UPA,128,43.9,93,89,62,9892,111.87,235428.87,455713.01,6.81,Municipal,2.0,29/12/2024
bc6248df,Hospital Esperança 786,AP,Boa Vista,Posto de Saúde,207,85.1,125,83,113,9128,106.01,732492.26,738820.6,5.03,Municipal,1.7,18/07/2024
acaa106b,Hospital Vida 349,AP,Rio Branco,Unidade Mista,249,68.2,6,42,90,4160,137.61,145780.0,235089.6,0.66,Municipal,3.3,19/01/2025
717b1c2c,Hospital Esperança 808,AP,Brasília,Hospital Especializado,186,50.5,141,18,137,4895,78.91,733276.16,806578.42,14.04,Municipal,3.3,30/05/2024
26b8c292,Hospital Saúde 216,AP,Macapá,Hospital Geral,100,78.0,45,80,85,6902,139.71,391821.74,171343.77,9.85,Federal,2.1,15/02/2025
d0a347eb,Hospital Esperança 501,AP,Macapá,UPA,403,97.8,9,86,55,9932,112.82,578290.06,576730.31,10.58,Federal,2.0,01/11/2024
92273b43,Hospital Esperança 451,AP,Belém,Posto de Saúde,20,55.4,83,43,122,5443,52.86,694409.87,663058.5,12.87,Federal,2.1,23/08/2024
bcc1aa63,Hospital Bem Estar 412,AP,Curitiba,Unidade Mista,389,30.6,136,88,100,1206,89.21,524592.62,416373.24,6.98,Federal,2.8,05/10/2024
7b95836d,Hospital Saúde 188,AP,Rio Branco,Hospital Especializado,146,78.4,115,82,134,6087,165.55,156523.46,577909.78,14.82,Federal,4.8,31/08/2024
6e4ed472,Hospital Bem Estar 670,AM,Natal,Hospital Geral,325,56.0,130,44,119,1205,154.51,574689.25,172311.57,10.7,Estadual,4.0,23/07/2024
d3b0432b,Hospital Bem Estar 761,AM,Porto Velho,UPA,340,83.5,105,87,13,8114,160.92,398690.23,627465.85,0.18,Estadual,1.3,11/01/2025
44917147,Hospital Vida 392,AM,Curitiba,Posto de Saúde,371,85.5,20,52,85,2377,36.17,618527.24,570359.18,3.89,Estadual,1.5,30/04/2024
4bba5282,Hospital Esperança 187,AM,Belém,Unidade Mista,213,99.6,23,32,106,7765,78.58,488382.27,195755.58,14.37,Estadual,2.0,07/02/2025
6ae8e621,Hospital Vida 758,AM,São Paulo,Hospital Especializado,432,32.8,121,75,127,207,127.19,708112.84,63542.16,11.29,Estadual,3.9,04/05/2024
64f30ccc,Hospital Bem Estar 70,AM,Belém,Hospital Geral,236,51.0,36,63,100,7192,122.89,721339.18,716110.74,10.9,Municipal,1.0,17/12/2024
e20ff170,Hospital Saúde 718,AM,João Pessoa,UPA,210,40.3,58,25,68,5403,143.55,853390.09,767992.49,5.45,Municipal,1.3,11/01/2025
137aef93,Hospital Bem Estar 978,AM,Aracaju,Posto de Saúde,19,31.3,142,21,14,5609,90.35,627452.96,752974.04,6.39,Municipal,2.7,18/12/2024
31ed3583,Hospital Saúde 346,AM,Macapá,Unidade Mista,202,47.6,52,58,128,9302,96.34,797211.01,874353.27,10.22,Municipal,2.1,28/08/2024
ff5a152d,Hospital Saúde 155,AM,João Pessoa,Hospital Especializado,16,80.0,115,61,78,1708,12.73,508877.73,359325.67,11.91,Municipal,4.8,27/01/2025
87014a75,Hospital Vida 322,AM,Porto Alegre,Hospital Geral,325,20.6,30,61,51,1549,179.03,280448.93,127587.38,10.55,Federal,2.3,16/01/2025
e57a6c88,Hospital Esperança 674,AM,Fortaleza,UPA,483,29.5,55,98,27,5941,96.8,450227.19,527244.84,5.75,Federal,1.4,11/06/2024
ee5ee4b5,Hospital Saúde 212,AM,Florianópolis,Posto de Saúde,253,57.2,33,98,116,7239,13.52,149563.98,658764.5,2.5,Federal,3.3,26/09/2024
8c6f30dc,Hospital Vida 308,AM,Rio de Janeiro,Unidade Mista,119,20.4,115,90,64,4493,125.44,136567.56,563885.29,9.95,Federal,4.8,06/03/2025
cc8a1711,Hospital Esperança 819,AM,São Luís,Hospital Especializado,260,88.6,33,62,138,3038,145.73,391820.45,201646.68,1.45,Federal,1.1,15/02/2025
cfc76363,Hospital Esperança 66,AM,Goiânia,Hospital Geral,494,61.9,108,87,17,2816,74.3,489018.68,680921.67,3.99,Estadual,1.8,17/08/2024
4c5c3a13,Hospital Saúde 99,AM,Rio de Janeiro,UPA,428,37.7,102,64,150,1077,139.94,618976.41,500774.83,13.42,Estadual,1.6,14/08/2024
23c56583,Hospital Esperança 573,AM,Brasília,Posto de Saúde,238,27.3,138,32,114,131,68.08,152364.75,778950.21,7.72,Estadual,1.9,29/01/2025
6d39e28b,Hospital Esperança 789,AM,Porto Alegre,Unidade Mista,94,36.5,93,16,148,3727,34.41,955088.82,368513.96,5.87,Estadual,4.8,09/09/2024
816d1058,Hospital Saúde 439,AM,Curitiba,Hospital Especializado,133,42.7,68,66,33,392,22.82,598853.11,858677.6,0.35,Estadual,2.8,25/02/2025
61da23b4,Hospital Saúde 762,AM,Porto Alegre,Hospital Geral,328,92.4,134,15,139,4982,17.92,579188.11,784510.02,8.99,Municipal,1.2,05/12/2024
14d5330a,Hospital Bem Estar 720,AM,Palmas,UPA,50,87.1,64,19,20,4682,102.93,74185.3,597965.32,10.1,Municipal,4.3,21/11/2024
c2b59938,Hospital Vida 542,AM,Palmas,Posto de Saúde,317,53.1,103,28,84,8314,37.17,319026.65,211636.48,6.64,Municipal,2.6,11/11/2024
6900e917,Hospital Esperança 684,AM,Porto Alegre,Unidade Mista,218,87.6,56,47,125,2787,30.13,81996.65,357202.84,9.72,Municipal,4.5,18/08/2024
52b98c1d,Hospital Saúde 656,AM,Goiânia,Hospital Especializado,344,80.1,83,63,124,7867,82.92,325863.46,86782.16,2.93,Municipal,2.1,16/03/2025
bc46b769,Hospital Vida 214,AM,Manaus,Hospital Geral,116,93.1,67,60,26,3060,59.9,838790.18,699319.98,11.06,Federal,4.9,31/05/2024
a60bcd86,Hospital Bem Estar 352,AM,Teresina,UPA,75,81.7,33,35,126,7213,47.53,614777.75,322325.03,9.85,Federal,2.0,04/08/2024
bd136887,Hospital Vida 149,AM,Cuiabá,Posto de Saúde,444,83.9,85,45,8,4569,21.39,835051.65,225671.77,0.57,Federal,1.1,11/09/2024
d14de486,Hospital Bem Estar 658,AM,João Pessoa,Unidade Mista,277,57.0,118,41,44,4593,34.88,464924.39,384003.41,12.91,Federal,2.2,28/09/2024
cf411163,Hospital Esperança 726,AM,Palmas,Hospital Especializado,151,47.9,4,88,19,494,138.5,780897.87,769757.55,14.2,Federal,3.4,01/05/2024
eed44507,Hospital Esperança 561,AM,Macapá,Hospital Geral,441,52.7,94,37,81,5744,32.91,297638.35,881685.7,9.9,Estadual,2.7,26/05/2024
c2240f61,Hospital Esperança 489,AM,Belo Horizonte,UPA,246,20.9,32,74,60,1874,25.13,934776.74,190187.83,8.99,Estadual,4.2,24/07/2024
3d75f2bc,Hospital Esperança 972,AM,Curitiba,Posto de Saúde,309,73.5,29,64,113,9194,107.26,807735.73,629951.52,10.59,Estadual,1.8,20/11/2024
fff9d8cc,Hospital Esperança 482,AM,Campo Grande,Unidade Mista,162,59.1,24,86,65,9948,132.38,171533.5,346797.09,0.78,Estadual,1.6,17/01/2025
0a9b022b,Hospital Vida 956,AM,Belo Horizonte,Hospital Especializado,86,45.5,28,17,128,8430,30.68,464428.48,378663.73,13.64,Estadual,2.3,07/01/2025
91874ff4,Hospital Saúde 617,AM,Manaus,Hospital Geral,225,86.2,1,93,110,9006,93.7,890380.1,224292.52,5.21,Municipal,1.1,19/09/2024
52446ee2,Hospital Saúde 825,AM,Aracaju,UPA,426,82.1,104,11,52,1670,104.6,802258.37,575395.78,10.41,Municipal,3.5,11/09/2024
e1c6e93b,Hospital Bem Estar 202,AM,Cuiabá,Posto de Saúde,386,54.8,76,21,32,3017,164.05,563313.0,646848.29,2.72,Municipal,3.8,31/03/2025
93cce5d6,Hospital Vida 969,AM,São Luís,Unidade Mista,41,97.0,51,20,28,4009,16.2,378995.2,222027.79,8.58,Municipal,1.4,29/06/2024
355ab7fd,Hospital Vida 281,AM,Belo Horizonte,Hospital Especializado,365,80.9,92,10,85,6058,123.74,825325.95,366030.86,7.75,Municipal,3.5,30/06/2024
e2895916,Hospital Saúde 802,AM,Recife,Hospital Geral,77,54.2,124,72,70,7365,127.13,329491.74,109963.02,7.48,Federal,3.1,09/01/2025
390d305d,Hospital Vida 607,AM,Curitiba,UPA,103,73.6,115,41,85,3413,92.21,232647.25,523865.15,1.15,Federal,1.2,28/05/2024
17c9d3e7,Hospital Saúde 300,AM,São Luís,Posto de Saúde,416,20.1,113,51,113,3054,142.06,800138.04,769694.81,0.24,Federal,4.7,19/10/2024
6d78348d,Hospital Esperança 557,AM,Recife,Unidade Mista,451,93.1,20,11,91,2850,93.36,104502.59,661522.74,0.47,Federal,4.1,30/04/2024
f9aafd22,Hospital Saúde 582,AM,Belo Horizonte,Hospital Especializado,33,48.8,42,5,24,4033,118.66,755170.57,850404.83,12.41,Federal,1.7,27/04/2024
16c9c41a,Hospital Vida 725,AM,Cuiabá,Hospital Geral,415,78.8,42,15,89,9926,18.91,67517.58,387451.1,7.41,Estadual,2.4,30/07/2024
da4accf8,Hospital Esperança 722,AM,Macapá,UPA,148,27.8,6,18,54,2097,148.17,314570.69,611383.76,9.91,Estadual,2.6,30/11/2024
815b935d,Hospital Saúde 255,AM,Brasília,Posto de Saúde,67,71.7,150,34,143,6822,84.47,121984.46,72975.37,6.71,Estadual,1.6,28/02/2025
81dc5bf8,Hospital Bem Estar 744,AM,Maceió,Unidade Mista,91,30.9,41,56,21,1303,172.16,880475.94,415740.72,13.21,Estadual,2.0,27/09/2024
fa2b73c1,Hospital Bem Estar 180,AM,João Pessoa,Hospital Especializado,219,62.0,93,48,97,2156,61.59,442444.4,188643.31,1.28,Estadual,2.2,11/01/2025
4f635585,Hospital Vida 701,AM,São Luís,Hospital Geral,168,72.4,146,78,34,4934,165.02,929760.75,678016.17,4.48,Municipal,3.8,12/03/2025
6305c48f,Hospital Vida 565,AM,Florianópolis,UPA,359,67.4,77,25,121,3717,36.24,929223.91,123401.43,11.18,Municipal,2.8,09/10/2024
86edb92f,Hospital Vida 234,AM,Cuiabá,Posto de Saúde,314,31.8,147,17,96,7516,150.73,343780.51,523679.98,5.42,Municipal,1.6,02/04/2025
553b86b7,Hospital Saúde 679,AM,Teresina,Unidade Mista,113,89.3,85,13,91,902,95.71,833967.88,587263.87,0.35,Municipal,1.5,31/10/2024
268a1b7f,Hospital Saúde 144,AM,Recife,Hospital Especializado,162,97.7,120,47,108,1530,132.01,746456.94,344281.21,11.99,Municipal,4.9,21/08/2024
2e5d302f,Hospital Vida 61,AM,Cuiabá,Hospital Geral,426,76.1,28,41,134,5777,143.38,887112.24,509032.33,2.0,Federal,1.9,20/09/2024
88a78494,Hospital Esperança 369,AM,Brasília,UPA,435,60.9,92,83,6,4784,165.32,148164.5,708692.59,9.49,Federal,3.3,13/07/2024
4e91760e,Hospital Vida 772,AM,Florianópolis,Posto de Saúde,460,57.1,149,14,94,599,140.78,565252.58,620381.95,7.76,Federal,3.7,03/12/2024
367e8f56,Hospital Saúde 160,AM,Campo Grande,Unidade Mista,122,93.4,125,6,94,4174,86.94,575691.73,185737.15,4.18,Federal,2.8,25/01/2025
4a331e9c,Hospital Esperança 994,AM,Aracaju,Hospital Especializado,54,83.7,78,75,53,2210,29.52,168561.37,212194.87,4.88,Federal,1.8,10/06/2024
e19ae742,Hospital Saúde 219,AM,Cuiabá,Hospital Geral,274,98.8,45,35,61,9246,56.19,836691.09,870018.24,8.96,Estadual,4.1,16/07/2024
2652c7c1,Hospital Saúde 810,AM,Porto Velho,UPA,426,94.5,91,15,100,4874,45.68,181645.85,815968.47,9.6,Estadual,4.7,18/12/2024
2cf4412b,Hospital Bem Estar 511,AM,Campo Grande,Posto de Saúde,235,32.8,78,93,106,4941,49.47,546016.58,544477.64,6.75,Estadual,2.1,15/12/2024
0febf927,Hospital Saúde 872,AM,Curitiba,Unidade Mista,360,44.6,52,6,6,6878,134.18,272275.0,512422.94,7.04,Estadual,2.3,17/07/2024
fd4d32a9,Hospital Vida 345,AM,São Paulo,Hospital Especializado,475,33.6,149,48,58,1398,72.03,180994.88,888662.95,14.34,Estadual,4.5,12/09/2024
12ed1854,Hospital Bem Estar 79,AM,São Paulo,Hospital Geral,62,90.0,0,18,68,3979,139.83,267097.04,312647.02,11.44,Municipal,2.5,06/06/2024
230882c4,Hospital Vida 913,AM,São Paulo,UPA,208,31.2,119,47,60,5050,15.83,708406.31,652593.74,11.9,Municipal,1.0,13/05/2024
9ae2e202,Hospital Saúde 187,AM,Belo Horizonte,Posto de Saúde,400,41.9,126,68,131,6129,175.83,891319.29,103963.73,12.47,Municipal,1.2,30/01/2025
f167cd1e,Hospital Bem Estar 416,AM,Fortaleza,Unidade Mista,337,20.9,29,35,99,8146,75.38,227357.87,816156.39,5.45,Municipal,1.1,07/08/2024
aabd5fb3,Hospital Bem Estar 222,AM,Cuiabá,Hospital Especializado,484,58.1,34,89,133,6868,106.15,398377.6,445996.01,12.76,Municipal,4.1,15/03/2025
9bc77669,Hospital Vida 250,AM,Campo Grande,Hospital Geral,333,49.1,135,78,26,2337,166.88,959845.24,748086.86,12.15,Federal,1.6,27/04/2024
6bc668f3,Hospital Esperança 164,AM,Rio de Janeiro,UPA,374,52.3,92,33,87,6546,137.88,221281.47,790227.35,14.67,Federal,3.0,29/10/2024
7c8ad6e2,Hospital Saúde 450,AM,Natal,Posto de Saúde,116,88.2,148,78,51,512,173.84,897786.36,285516.71,6.15,Federal,2.1,12/09/2024
92e0ab91,Hospital Saúde 310,AM,Macapá,Unidade Mista,452,42.3,75,74,47,902,41.87,237636.42,687095.15,0.12,Federal,2.8,25/07/2024
174e6933,Hospital Bem Estar 496,AM,Curitiba,Hospital Especializado,251,38.0,135,92,79,436,67.4,887090.86,848173.57,12.95,Federal,4.4,25/08/2024
c85be637,Hospital Bem Estar 656,AM,Palmas,Hospital Geral,241,54.9,4,93,139,7670,93.12,130589.33,102798.79,10.77,Estadual,4.6,17/01/2025
4d31832c,Hospital Esperança 400,AM,Natal,UPA,222,25.7,30,24,100,142,135.18,459170.98,75904.59,5.28,Estadual,4.9,12/01/2025
